file	md5sum	size
rse_fc_SRP049591.rda	fccfe34171f3579dce065d18f8cfa3b3	42410
rse_fc_SRP049593.rda	3aacf8c52ffcd2c0b3b91a2eefb8b0c8	90639
rse_fc_SRP049599.rda	1f8421271a2dacf61bef7e78d70f0f9e	46674
rse_fc_SRP049611.rda	ff2641b34f708c10ed690ae4db960f91	42229
rse_fc_SRP049648.rda	4dd597ca166f7ea99272ba42fac97fce	41485
rse_fc_SRP049695.rda	b8ae023ece6039f4cd7ebc2eed5dd894	44789
rse_fc_SRP049705.rda	423be755a4b924d433f1623241f71a88	40969
rse_fc_SRP049713.rda	906287129762b81d05f984d1b52f1208	44074
rse_fc_SRP049714.rda	fd501c94c67fb5e71bbcf53c39f2c5c6	41188
rse_fc_SRP049756.rda	438f101de11c15a5f54b7e96bb74dea7	42892
rse_fc_SRP049769.rda	1da3d1be3d6119b5e764f67e8ff1e312	41178
rse_fc_SRP049775.rda	0537cbeade4943a9bbaabfadf8ff8099	41097
rse_fc_SRP049776.rda	6a5b15dd38b439369338ddb1506b42b4	42819
rse_fc_SRP049805.rda	5abf16641c343e2326f9abd5d2694986	41745
rse_fc_SRP049820.rda	57fb71c16fd5f8372fbb15ef99ec0907	44585
rse_fc_SRP049823.rda	d3d71ce935c389ebae4ef56cd4a40ade	41876
rse_fc_SRP049946.rda	e85f35f3cfd2bdd2d96b08203e39372c	41280
rse_fc_SRP049967.rda	c5a1c7e39bbaf407616416e99560baa9	41380
rse_fc_SRP049981.rda	868d06465f9350b9847fdfd261f85c34	43483
rse_fc_SRP049988.rda	e93dc315b81ebe13d0986cc8ee764d03	48784
rse_fc_SRP050000.rda	6b28099a129208f0cff8ad00ba93627e	53616
rse_fc_SRP050003.rda	8a3785e6b76ef99346a9c0e6b1aaea47	42764
rse_fc_SRP050036.rda	49b0283c497b23c01fca49dec99af14c	44429
rse_fc_SRP050055.rda	d87f6f4a30d2eec2eca194d78143d7a3	41059
rse_fc_SRP050058.rda	2528cc618905aba7f9c485914adb4b98	41390
rse_fc_SRP050061.rda	7462f01aad7742bbc02bdb30b15853b0	41306
rse_fc_SRP050074.rda	460c8b30fbe2d2c95984dedeea152183	40884
rse_fc_SRP050087.rda	00b72d6e767a2b8ebaaf7a3954baa713	42427
rse_fc_SRP050089.rda	932e91e9855587c839523ac109a7b144	41332
rse_fc_SRP050138.rda	cf94313f1101fc78a8d85ba4dfe03d7b	42182
rse_fc_SRP050146.rda	764faa6e3d6a924f308980008ddee64a	44361
rse_fc_SRP050147.rda	96f82ee0535a939f7445dc63c54d4711	44229
rse_fc_SRP050149.rda	659a6a6d94230cc930e98348f8e4ab26	42765
rse_fc_SRP050179.rda	940d5d1c5902171dc0d9cf23dd44f123	47161
rse_fc_SRP050191.rda	38f5a1f3887d138a03e1f331d284a4ae	40695
rse_fc_SRP050193.rda	b130bc8d6217e3c9ba0f531304f1f5b4	44465
rse_fc_SRP050215.rda	f369aa3834f4049d8ddeba8888a1db51	42234
rse_fc_SRP050223.rda	ed09c9ea9fb2e95916e0caf818afa57d	88154
rse_fc_SRP050242.rda	f0a4dff28f1685a87160d858057487ab	41894
rse_fc_SRP050245.rda	f75a13b32e1ce961d9b1fb9a430d1c9b	41740
rse_fc_SRP050246.rda	9b78a0a0329cef758977206f255a7d93	41287
rse_fc_SRP050249.rda	e961306e91c9615f1bdbf709fbf557c9	43787
rse_fc_SRP050260.rda	712bf2f69ae19844302a5eb1e1999e81	41379
rse_fc_SRP050272.rda	69de31f1366d5a8708449453301dbf83	58895
rse_fc_SRP050331.rda	c6efc0fc05e721bef8f45bc603a6446d	44649
rse_fc_SRP050333.rda	5ddede15b3fbb29a809105af75e6828c	41894
rse_fc_SRP050335.rda	e1f720e30a753fd1174ba5b8e3ad116b	41171
rse_fc_SRP050365.rda	41b449ccd3ed6da1f2f28a59780a123e	41757
rse_fc_SRP050374.rda	afa9ecd50fc2b9452ead779bd4fcd049	42808
rse_fc_SRP050397.rda	9497de3f22072e44c2c80c388e481cf2	42102
rse_fc_SRP050440.rda	a63006d10d99a942264bbe7a2b8a9e4e	51171
rse_fc_SRP050468.rda	0bbd96123b4e7738c7e5bfe1d619379b	41907
rse_fc_SRP050490.rda	61e30f8144ae91ea86dae1dbfb3e5fbe	41830
rse_fc_SRP050493.rda	cc705988afbadbb29b10e820e3ccdb0f	44639
rse_fc_SRP050497.rda	068bee16e589ba133f94b80bbe954c28	41353
rse_fc_SRP050499.rda	993501716d30af032f9e8be603576730	66119
rse_fc_SRP050533.rda	1e6a6dd732fae3b8892b6dfada903961	41198
rse_fc_SRP050534.rda	a505c17a1c02a24e4e278cfa0e650db7	40769
rse_fc_SRP050551.rda	97e56dd505b0205c7ce3509b7238b3bd	44313
rse_fc_SRP050563.rda	3f739b62fc0d1e245e4f86339798faee	41180
rse_fc_SRP050576.rda	551911f60f8405c4f10f7bbe3bc15b6f	41677
rse_fc_SRP050596.rda	e247f798c1b59ada9c459b454f377607	41914
rse_fc_SRP050892.rda	a973fcfdb206a5382e39a0b65766c128	74422
rse_fc_SRP050943.rda	e9c60723f04d5d33cdb2b0f9bdbf4c10	41528
rse_fc_SRP050954.rda	c4c1f46be0616ca894e6c04ba9f9345d	42936
rse_fc_SRP050971.rda	03ccc2da5ef6df761b81ee1f8c3b5a54	48426
rse_fc_SRP050992.rda	311139e9ad550d1d2a9801cb36a71f48	80095
rse_fc_SRP051000.rda	93f5e64a5cd11a1b6e98cfe30b279c28	40947
rse_fc_SRP051039.rda	d3f393a5e0b3dd39e80693289d375eb9	40889
rse_fc_SRP051083.rda	f9d20747305d01b0056c824624cdb9e4	61663
rse_fc_SRP051102.rda	fd48d72402f629a603dbc5354bcdf349	46445
rse_fc_SRP051118.rda	1d4ba84dbf17f66ea39d0acc34478815	40729
rse_fc_SRP051138.rda	c93e03def32165684a0e46a8fff67a38	40675
rse_fc_SRP051170.rda	66c634a0828bb13455207f2685d3bf94	40841
rse_fc_SRP051182.rda	864a2a22c856fd03e62046b6066ad6c1	44893
rse_fc_SRP051211.rda	4d18fa00d62bfdc176edf0f1c3e34a04	43153
rse_fc_SRP051249.rda	adb072bcb9c8e964148aab0b6cf4a542	47880
rse_fc_SRP051309.rda	6c1cecdf368b1191936458b0c8673722	40906
rse_fc_SRP051320.rda	f6814aece8c8079bbbfd9ae14e48f5d7	43821
rse_fc_SRP051331.rda	c8bc09fd0d301b3789943f072d8820ea	49105
rse_fc_SRP051359.rda	02f63fb4709720b61727eb9dba0540d7	43448
rse_fc_SRP051368.rda	9337c62f78a6d28367fd36f38af031b4	46140
rse_fc_SRP051369.rda	8d197fb3e27ecfd814b1c7a3c5d9ce91	41637
rse_fc_SRP051401.rda	52f5fa1147d033a4b4a5ed456d57a1af	42324
rse_fc_SRP051468.rda	7909970fdd446b009393167cae839c75	41685
rse_fc_SRP051472.rda	35b0c539d3751fe17cef872e83b00c54	50420
rse_fc_SRP051485.rda	9b65f6b849e699ce540c76cd6e250901	44389
rse_fc_SRP051544.rda	6cdd7632bbef598a866b813325ab6203	41268
rse_fc_SRP051583.rda	cd6b1e7c3fdaa69453d77d7bc94c41ef	41612
rse_fc_SRP051595.rda	f026ddd0795805fdd60ce1e40bfb1da1	42641
rse_fc_SRP051599.rda	ca6db42122af04d7db2085d1929f4fe0	49072
rse_fc_SRP051606.rda	741a775868d4faa649c7047620df74ee	46024
rse_fc_SRP051628.rda	dcec8248cadb91a5523f03ccd81d8e3f	44601
rse_fc_SRP051644.rda	f5895e34706408c92012da9ade8a5dac	44636
rse_fc_SRP051674.rda	4d1be13b4b2ea67a99648246605c8da1	41316
rse_fc_SRP051688.rda	e860d13cb994af840d3f6e444ba9db55	50249
rse_fc_SRP051705.rda	154e3b8cf51289090c476153e2ea4f2c	41645
rse_fc_SRP051736.rda	186cc22d52282b02f46708166ed086b2	41951
rse_fc_SRP051737.rda	d0eb07bcd14e580d54b46aef9c207223	41551
rse_fc_SRP051765.rda	9938da685bfbc8aaf660c7b5678039f9	47699
rse_fc_SRP051772.rda	5df9978ab7785b01b790eb7360610edd	41537
rse_fc_SRP051819.rda	2c3d2e8dcf3d6c6752801b02a2eabaa6	44501
rse_fc_SRP051822.rda	98e7098612592bc8ec4400bebb6e5b0e	40969
rse_fc_SRP051825.rda	fb648cbb3268a8d2fe7b7aae44d61416	43405
rse_fc_SRP051844.rda	44c65a2d897cced200095e6002578eee	54252
rse_fc_SRP051848.rda	8145b62776300830c4269b550ff948a3	68523
rse_fc_SRP052056.rda	4d8a3e81ae3b46cf02970f1ba3998f51	44811
rse_fc_SRP052057.rda	55227136c864fb23170cfaeca498cf99	41355
rse_fc_SRP052201.rda	faf93a28869ecd0907601b911795d0d4	41910
rse_fc_SRP052229.rda	7599228f2a00adb2a6c45c590f41e690	45763
rse_fc_SRP052294.rda	9314034291644fbfba2cddd358c67cc5	43247
rse_fc_SRP052491.rda	95dae6cd1b6026f834238a974603b1e7	40925
rse_fc_SRP052612.rda	f4e5274008acf7743f28f2b124ba7d16	43257
rse_fc_SRP052615.rda	fd3a08079eea28ea6802b5544b5e9c39	41847
rse_fc_SRP052620.rda	14e8a48766a4be023f0c4b8964ea3870	42803
rse_fc_SRP052706.rda	380827c9705b3ea775dc10703079062a	41388
rse_fc_SRP052713.rda	f808c12bfd8271c737b44e0a3cfe2ea6	41288
rse_fc_SRP052732.rda	691bef27c42b6853bdb06513655fc697	40621
rse_fc_SRP052740.rda	ed4eba0e59d02cea78cc0ad2cc753212	67783
rse_fc_SRP052760.rda	f0aad0704dba47a39d5dc2178d136ae0	41112
rse_fc_SRP052763.rda	14a4b84232abf9c75090925067dd0b07	41233
rse_fc_SRP052781.rda	28608e33391cec93b6efe9a3e9c7de3d	41688
rse_fc_SRP052817.rda	eb58ac1fc0503f3083b739d0c5085748	41721
rse_fc_SRP052856.rda	7a3637524021783152e1d7406dba6c88	41353
rse_fc_SRP052874.rda	ae6de5c504ebb5b3a2de62f35da82645	41930
rse_fc_SRP052879.rda	5c97a1d1f24a86c82c90d13cf79e12ab	41024
rse_fc_SRP052896.rda	d0459a0233519385074771ca412b086e	44480
rse_fc_SRP052950.rda	e3f862684a078aa5c05993eb505b63ea	45383
rse_fc_SRP052978.rda	549bebfcf9fa223b3582d61cd5f5702a	42041
rse_fc_SRP052983.rda	a3e711fdec8b31e35e6f933bf754b82c	41736
rse_fc_SRP052991.rda	f08bc4277b737f13fe4d93a0cd84d08e	42063
rse_fc_SRP052998.rda	91e6b48658b1e9be8c929701cd14001d	41887
rse_fc_SRP053004.rda	53a6b4d34440107c3c78dfcf9040c999	44405
rse_fc_SRP053034.rda	63bea5c2ae7ba1be8684f2132bfb4c1f	41639
rse_fc_SRP053042.rda	a57910e7c4093df18e47fc781745af08	41398
rse_fc_SRP053043.rda	84aaa70c41c1d41cd824740b7086e353	41526
rse_fc_SRP053046.rda	e2136c39f17e8b084927635029531c09	41812
rse_fc_SRP053052.rda	2e4bc1ff9524649ac32316a9251a3c50	41027
rse_fc_SRP053098.rda	dfdbeeaeec02aba0b27f1a84f9a7b808	41036
rse_fc_SRP053101.rda	12a84beb463937eb0d61955c5dd27fb5	54464
rse_fc_SRP053124.rda	1f421eee2cd6c854edc8e00ad7799d63	41582
rse_fc_SRP053186.rda	ad37d455b17a20a2bdd54ffe1b1609fc	44598
rse_fc_SRP053190.rda	159adcae29d1dcebd696a6173ab9cbcf	43544
rse_fc_SRP053195.rda	ac0b97b956cff2e98ce0e1928be1ee10	41327
rse_fc_SRP053246.rda	ede28cd42bd13ee9e7a472c35d1fadcc	50836
rse_fc_SRP053296.rda	497ee9ce4007be795e096b8a90d4ee56	43483
rse_fc_SRP053366.rda	54582ef49336c408863273032f3620ca	41099
rse_fc_SRP053402.rda	a2a0b0535e09e386877694d14fc890b2	44521
rse_fc_SRP053794.rda	74627ed199671ad7532405c8a5348a5b	49977
rse_fc_SRP054971.rda	86296030088778da95b426ddc89b32c6	41705
rse_fc_SRP055005.rda	62122bd2363d887feb35817d848b75ba	41480
rse_fc_SRP055009.rda	c76420955cc5db5b24b758f917881d2d	43529
rse_fc_SRP055027.rda	681fd5b1674cb04ac3c86536e594454f	41902
rse_fc_SRP055048.rda	e88b6350c7645916f1b7d396773df0fc	41053
rse_fc_SRP055101.rda	b77f41af2895f6b9bdabd69fd8334f9f	42262
rse_fc_SRP055103.rda	28645fce12486d9e68d671c5d3a4d50a	41335
rse_fc_SRP055105.rda	57839df565668925883f837a007dfddf	43404
rse_fc_SRP055108.rda	c30c8ea101033046bf3be8cc11776f91	41608
rse_fc_SRP055153.rda	b42fcb2eeffdff3f461f0b7af2e462aa	48326
rse_fc_SRP055180.rda	2f12eb309d37e1e05f614ffe749b48aa	43295
rse_fc_SRP055390.rda	242293ed8009037b5d1ca99ef14df871	48088
rse_fc_SRP055392.rda	dd4cd4927373a127733080d43a0d20c0	41353
rse_fc_SRP055411.rda	a6e587f569774e2e480d03f155eff1c2	43065
rse_fc_SRP055438.rda	3811dddec1a084716f325e5e03d79833	46729
rse_fc_SRP055440.rda	79fee9394dd65c3b183a61c9af93ff86	42081
rse_fc_SRP055444.rda	fdd39b20bee5926cc5a93e318c597314	43184
rse_fc_SRP055447.rda	d2e33acefa9243ea9650961d11d4273e	41480
rse_fc_SRP055454.rda	d07e76d28b9389a462fcb0027d643f89	41830
rse_fc_SRP055474.rda	802dba094ce2876bf1b8e60562db44bb	42712
rse_fc_SRP055475.rda	2ccbfa37b02ccce982610dacb1265ea3	41575
rse_fc_SRP055512.rda	bfbe514ec24a8f580a3dd40e93622e36	42770
rse_fc_SRP055513.rda	a6cae96ff159eb7df093b8cfe7afb543	51411
rse_fc_SRP055514.rda	789b9849ff36ea2b448958b99500ad65	52259
rse_fc_SRP055569.rda	1b8ac2c32278ad2aef68f0604b738176	47599
rse_fc_SRP055675.rda	7db14a2a51438a713f1da6985815daae	41562
rse_fc_SRP055730.rda	398a9d6d859a4a5ca9b8e3fcbf4ecec2	41288
rse_fc_SRP055749.rda	2dc20adb70c1614fe7bdc3a603f7a0d7	42428
rse_fc_SRP055770.rda	818dda5beb6bfc4f5a382556a148b953	42556
rse_fc_SRP055809.rda	be298b05de66e3ddc643f71122a86d7c	41442
rse_fc_SRP055810.rda	259f6c1c37d468763203ea19e3aca58e	46888
rse_fc_SRP055858.rda	b639994dd4e1652e92373c1d586e1a15	40768
rse_fc_SRP055860.rda	1a53965bd472c701b0f3aaa934fe7056	42696
rse_fc_SRP055863.rda	32941e049707fe0326457d5d9662ec73	41183
rse_fc_SRP055874.rda	1d0784317baaa710afc6fd4f364d2dc2	42736
rse_fc_SRP055916.rda	54f8bb3c0a7b6c79f8886eead67ee3d5	41629
rse_fc_SRP055917.rda	bc56b16d37dba687c3a6598761736d86	41746
rse_fc_SRP055918.rda	3c77859ab233f34d2b4acb436fa3eeed	49806
rse_fc_SRP055938.rda	92fd8d9ecd848ed632df60e9db60b713	42167
rse_fc_SRP055981.rda	ee6214d54b5fbe1318809ca2b76f54f3	41552
rse_fc_SRP056032.rda	2289a35fa30ab17558d5592c5df74b8a	40796
rse_fc_SRP056033.rda	e7a8726cff84f4ef5f8d129ccdec85d8	41788
rse_fc_SRP056036.rda	b20d02f1186b91535eec3adda45fff8d	41771
rse_fc_SRP056041.rda	4be8324d053c1cf4f06c9a5a299db64b	43302
rse_fc_SRP056049.rda	29394df318045f2ca7f562516e593c4b	42438
rse_fc_SRP056066.rda	7676540737d782a8db8ad38b0281539b	41097
rse_fc_SRP056074.rda	e973705f669ac54629c5db22b6b2d8d5	41508
rse_fc_SRP056076.rda	229c4dfb44c21e99dd37d5ffb1cb1374	41335
rse_fc_SRP056084.rda	4960da5ec622872f1f25d9ea24ea3792	41430
rse_fc_SRP056086.rda	6b30bdbcdfbc2b3b4f38065f94be7d5d	42193
rse_fc_SRP056098.rda	28cb9498b2e86407a6995ca426c8fa30	41736
rse_fc_SRP056146.rda	14b7256b39cd7f994d756e8b2eeabc56	42230
rse_fc_SRP056153.rda	803d589d412f72c895a8660823c0c85c	40919
rse_fc_SRP056159.rda	128468b59d15f6f97f949b88c2f72745	41012
rse_fc_SRP056197.rda	f35a4e0114c44bead072e1a544cfd8e8	55308
rse_fc_SRP056200.rda	5189d361da754772d63552940d58989f	41376
rse_fc_SRP056201.rda	a275da0131e28f1a76c0c9ea9c0d4ff6	41459
rse_fc_SRP056220.rda	586302b99038ce4cab0ace2c3c9067c4	44255
rse_fc_SRP056287.rda	f87ed89f4c8da5f7f20030d6f8be1e44	42890
rse_fc_SRP056293.rda	5d107d5da6c55b3bd885731c2b16bf37	45222
rse_fc_SRP056295.rda	cac65387501ffe25312b3d37db548c6b	137957
rse_fc_SRP056296.rda	ad023dafba079c4da1a9d51afd7d2096	40787
rse_fc_SRP056330.rda	ab27083b98c950943120f8995e88bdb3	41945
rse_fc_SRP056369.rda	bb6434f7604b5848ae58e36a2d680a07	40800
rse_fc_SRP056395.rda	897df78e8459283b68dfa551a524be16	41992
rse_fc_SRP056433.rda	c1eb58034a9118275fe56a4fcbaf0279	41097
rse_fc_SRP056437.rda	c573cf4faccbb66a059030eceecdaa4e	41117
rse_fc_SRP056438.rda	495d3c7b6520770f946cbd7bbf281831	41153
rse_fc_SRP056443.rda	f05f9f212bf56702649bf0a075fccaa8	42277
rse_fc_SRP056477.rda	2664fc06b379c2953cc79d20e2a829d4	49857
rse_fc_SRP056498.rda	02347cc886473c1f4b1597d0cda510af	41060
rse_fc_SRP056530.rda	1e090692ee2c279718680e6fbc783a9e	42073
rse_fc_SRP056604.rda	0b87cb8acf1d4ee34c8d7a507225d637	42701
rse_fc_SRP056612.rda	87ef7522e1f95105227a759e9e7ec2a5	43885
rse_fc_SRP056637.rda	a7443986b66cd692bd0ec0eff25ec260	41651
rse_fc_SRP056665.rda	e5453a31b2273dcec227855c3645b244	42699
rse_fc_SRP056696.rda	cc95688c7c0ee07cdc3eb789865a5450	52320
rse_fc_SRP056733.rda	6faff75565729a58b8eb99ffc4147b59	62070
rse_fc_SRP056742.rda	44faa532c9de4f6a45362514fc3ec22e	42904
rse_fc_SRP056784.rda	e358721337f9e831888f7c6a627e21dc	46638
rse_fc_SRP056792.rda	86b788c102c16a750ce4b27b6408f977	42896
rse_fc_SRP056802.rda	11e6a8176b6ac7ddb9be79468622bae1	44606
rse_fc_SRP056835.rda	2a27e01c604ee307554d92d163ee0734	45626
rse_fc_SRP056840.rda	5d4d41ac1d90c2237905abab502a888c	53968
rse_fc_SRP056863.rda	120ad3d000946a0880d6bc3dbf6ea4a0	44043
rse_fc_SRP056912.rda	8c89cab2e4ed393a4b7f3ef2d452bd3f	41031
rse_fc_SRP056957.rda	63c2dd5496c58bb3802a993ff819b10d	44299
rse_fc_SRP056969.rda	59c1c7bc34150dbbd8c21fb2676f854d	44962
rse_fc_SRP057017.rda	27e8b2e142537557dc7e0f7eedbe50f7	43088
rse_fc_SRP057064.rda	579a7a12f3b3a451c13e49f932341da9	44141
rse_fc_SRP057065.rda	c1e94d79342b2f6e9423c1fde95bd268	48345
rse_fc_SRP057066.rda	64500c6ea54e73d128c900cb22478ee4	40698
rse_fc_SRP057074.rda	76583bb8c1dff66abc3f6268f7c0e565	43803
rse_fc_SRP057087.rda	4972ab7bb5e0e4f99095d3b33cd3d20b	43951
rse_fc_SRP057098.rda	3e2da70d5231d3ddefed4ee51013e96d	43428
rse_fc_SRP057118.rda	614e3eea8f7bbb13ab5a306cec66e49c	41611
rse_fc_SRP057147.rda	996018b0c4c2c1ecc2e069f3e6e55f49	42122
rse_fc_SRP057156.rda	7519f5b0c52e3b2a69e4639c5f44fc98	42832
rse_fc_SRP057196.rda	73d9a8bfbb4b2f31f5d1deb37ea4a0df	71408
rse_fc_SRP057205.rda	bc114cfadba03792e95de0c8e99a2ff2	47687
rse_fc_SRP057213.rda	48b59f5c9c32001e8217b25439aebeda	41115
rse_fc_SRP057244.rda	26c5f4c8d4f61ff9630a4839996cc97e	43807
rse_fc_SRP057248.rda	ca81e7c2534c5d43b2e8241ee48693e7	41225
rse_fc_SRP057249.rda	921758fb2f68a939ebe333371ba7794c	41368
rse_fc_SRP057250.rda	e8140c112be63083f971e521364aeb79	45017
rse_fc_SRP057251.rda	a11337e1c3b8fd6fc0365ac0844ba558	42650
rse_fc_SRP057253.rda	044b2f3a647243a2318e8ffb955a21b5	41611
rse_fc_SRP057280.rda	1b3e132c3013dd398565008ec82ed63d	41123
rse_fc_SRP057322.rda	577a4da4d090e3cb5ced518ddd503675	40969
rse_fc_SRP057437.rda	ab1f96bcf37e4f4a590d15541f7c0070	41776
rse_fc_SRP057446.rda	dfe3d0432ec6ca0f354fbcd13a62ecd9	42389
rse_fc_SRP057448.rda	ae0ce0c84102bb4a7c6817070ac4764a	41136
rse_fc_SRP057500.rda	1e9089f03d342ea635a7a27aee2eda1e	82894
rse_fc_SRP057508.rda	b2472f01628c5270bfffea277508f72a	41097
rse_fc_SRP057512.rda	eb6dade9e77dfe4b0abf468d960f81d4	42329
rse_fc_SRP057545.rda	8a9d09b8428152c2ec652aa8ed05d0f7	40873
rse_fc_SRP057586.rda	9ab108b5ab1fc2b10dda3087896667ad	42436
rse_fc_SRP057613.rda	bdb17ce9c24079e7810bd7ba100e56b9	43746
rse_fc_SRP057616.rda	6c7c2b194a74e750ab45fd6fcfb746b5	41816
rse_fc_SRP057627.rda	ec96c99501aa8e1bb5977d24dce34fad	40860
rse_fc_SRP057629.rda	b84f72cbfdcb68aaf9ec3e207d816f79	41992
rse_fc_SRP057660.rda	e123eb261c66d995f91a9df340beed22	42506
rse_fc_SRP057721.rda	03539d3b61beb7773a2ba74c17cba3a9	43738
rse_fc_SRP057745.rda	6a7b5585beff8cd93f416fc88e298c39	42334
rse_fc_SRP057758.rda	37b3b400f5e7641eb043f53466d79951	57976
rse_fc_SRP057766.rda	06f01e3c04bb3b15676f9aa7b4620718	41943
rse_fc_SRP057804.rda	0692bad66e6a0767f140f19c62981f1e	44323
rse_fc_SRP057814.rda	b244ca3f177826e72cafe557cf3863e7	41957
rse_fc_SRP057819.rda	647d67cf1aea9816e03ca5a1728b48e0	40999
rse_fc_SRP057826.rda	45684da4c316bd3feae6af8d557c4508	41353
rse_fc_SRP057852.rda	084858a908a55b514c2e487ce851e91c	42305
rse_fc_SRP057855.rda	65a32f5600b397bec055abbbdb04e516	43998
rse_fc_SRP057878.rda	24099d1d34a0cfd21d62b5ef2f417af2	40537
rse_fc_SRP057964.rda	1257ad4f713984702f90afbc8b4a16a9	42773
rse_fc_SRP058026.rda	9cde649027c251460aa72aaee95b72f9	41056
rse_fc_SRP058036.rda	8503dae740806a7110afd80fd3cffc64	44619
rse_fc_SRP058087.rda	71fd2e7cdbb60fc95a41037ec7197205	41311
rse_fc_SRP058098.rda	0e697554fa8349211538d0c5dfa7ca1b	41198
rse_fc_SRP058107.rda	f5bdbec8fffa010890121d18e79ee47b	42890
rse_fc_SRP058120.rda	808b3482c130c340639434c6be5eff9f	42416
rse_fc_SRP058181.rda	ac1495215b9519e24fb2211b06125c1c	55066
rse_fc_SRP058191.rda	a7918dbbc05a100f09969d75f9fd4ac9	41941
rse_fc_SRP058222.rda	6f2c4bf2f7c88c6e5e5c76bc53066a5d	41835
rse_fc_SRP058237.rda	058e7769d21a2b9083a5c569f327f979	43071
rse_fc_SRP058244.rda	18f5ba69e176c09a98b5737f266341f3	41584
rse_fc_SRP058260.rda	ae507ec1157fd5ff098d4b19f83b4ad8	40811
rse_fc_SRP058300.rda	dd9f76abe93fefb468371e6a00853fd4	41185
rse_fc_SRP058319.rda	211f30e6aa6ea2e8a88d47a123e214bd	42442
rse_fc_SRP058351.rda	7cee3bb4830dacdfde283d84270a16c8	43413
rse_fc_SRP058375.rda	a9c2078d227caefaa7e8a0f5d3a096c8	41665
rse_fc_SRP058383.rda	c40366f7838427caeec20cc8cfaf81fa	41454
rse_fc_SRP058387.rda	e941b1eabb6efe42dce56a6a2b64c752	41992
rse_fc_SRP058414.rda	fe16270383dd368988de7d9dc07f985e	44597
rse_fc_SRP058435.rda	994a744a1cc1622c4e15f222d3b05021	40908
rse_fc_SRP058476.rda	9f50cfab20c0749f9cfeeb3371060b06	40567
rse_fc_SRP058479.rda	3e04c757ea9bd090d083585257148d9f	41534
rse_fc_SRP058567.rda	43b6cccb3dfd21b57ee7d84230e0e8b1	41320
rse_fc_SRP058571.rda	084896de42087da34893a3834cbc05ac	42309
rse_fc_SRP058626.rda	3968e107d7398b910047b76380149b93	42261
rse_fc_SRP058633.rda	68cde63de5040c31b7fd01294bb1434f	41994
rse_fc_SRP058640.rda	a6390b609782b504de61b0c102af6a0b	41118
rse_fc_SRP058647.rda	99fb97e73693a406bec550eead6eb370	41538
rse_fc_SRP058664.rda	9509b0c235c2ee12ad1c38aedf8d61a2	40549
rse_fc_SRP058667.rda	1c3accf4e7c252a9b4391babeb74b306	41552
rse_fc_SRP058714.rda	218bfe998d7c335349df936076dc699a	40921
rse_fc_SRP058719.rda	83932bc6407474154ba1d97fc68f242c	44223
rse_fc_SRP058722.rda	597ab39a2759357d7d1474ebc8f979e2	47909
rse_fc_SRP058740.rda	91f682edec35cb439c157aacd1608954	42289
rse_fc_SRP058771.rda	ed430beeb0cb193ab71b53087c1158c3	43168
rse_fc_SRP058773.rda	fb404d0a085dab371cbdc63883f787c8	43969
rse_fc_SRP058783.rda	b5fff61b822748378b8f63ce2fc6262a	41273
rse_fc_SRP058804.rda	fe3b3a0aa8ae500199343719393083f0	41827
rse_fc_SRP058822.rda	1e257c3b45b0996f69946e46ad8bc19b	41307
rse_fc_SRP058840.rda	bc343ef8ac29fcebff1feee8bf609d2d	46838
rse_fc_SRP058841.rda	b22a6ce2c59911793fe3dccedbb3e796	44274
rse_fc_SRP058856.rda	17cac4dccbea0295d7c62601cf81b561	50745
rse_fc_SRP058948.rda	07028461abb656df3e34631c1abc1a09	43401
rse_fc_SRP058977.rda	4e622f32ff44959182a7fa662aab6e35	40763
rse_fc_SRP059035.rda	a67a1183b8da1f2e3e43e00da5922647	61288
rse_fc_SRP059039.rda	8e9e682a30e993e96d9a8e3a9e715dad	61262
rse_fc_SRP059057.rda	f0b2a25f47ce0aa089b07aa2738d40a6	50613
rse_fc_SRP059066.rda	50c9a6062a56796cb06b1070aad8110c	42468
rse_fc_SRP059170.rda	d40ae1e15ed073eeeca0135f77f97407	41160
rse_fc_SRP059172.rda	36fa7d70a353eebee09f84b953623f93	58615
rse_fc_SRP059197.rda	166206f1d70b2322b2cd15538f633259	49034
rse_fc_SRP059205.rda	ff2c47966833e05631ec1ff4272f782b	43205
rse_fc_SRP059242.rda	4ea7512839e9e726574ff037dd9f5307	42293
rse_fc_SRP059244.rda	bdb1740c19ea0cb026d7132b7718f2ee	42636
rse_fc_SRP059266.rda	d8aa9827d77149e072c6c8dd7e97934f	41225
rse_fc_SRP059275.rda	b134605b1b112ea7b0f52cbb16419fa7	41869
rse_fc_SRP059279.rda	45248231b7f356152c73f28f582f197a	41300
rse_fc_SRP059357.rda	14e3dc53ba6cfabb9efa9a7c6e8bce1b	41898
rse_fc_SRP059379.rda	89e3942544841437a06c8f86140651f3	41611
rse_fc_SRP059431.rda	1cf497dfb20193c186f65c5f35f32cc5	49582
rse_fc_SRP059458.rda	110726e477071a777b0a42fa16f6862e	45518
rse_fc_SRP059509.rda	5b836b97fcda0efe81533716895d590f	43993
rse_fc_SRP059531.rda	3eba7d96a969462825e27bf5a797c8e0	42378
rse_fc_SRP059579.rda	881a70eb9461687a734ed53345e41d93	41775
rse_fc_SRP059643.rda	3c9430ec4ae19c78ba9db9a6b1141677	44970
rse_fc_SRP059692.rda	f25029ae58f0c0c9f53442022116b5d6	43707
